Date,Customer ID,Order ID,Order Quantity,Marketing Campaign,Product Category,State,Region,Product Brand,Order Channel,Payment Method,Payment Status,Sales Representative
2020-09-11 13:29:17,595725,216339,1,Referral,Furniture,GA,South,Brand A,In-Store,PayPal,Paid,Joshua Barnes
2020-03-11 16:39:01,8277868,52123874,9,Summer Sale,Clothing,NC,South,Brand E,In-Store,Credit Card,Not Paid,Nancy Hurst
2021-01-26 09:56:39,8639142,828037,10,Summer Sale,Electronics,PA,South,Brand B,Phone,Credit Card,Paid,Marcus Payne
2021-08-30 12:03:36,5769200,315107275,1,Holiday Campaign,Clothing,OH,East,Brand A,Mobile App,Credit Card,Paid,Edwin Vargas
2021-05-21 01:38:23,30737902,2780840,9,Holiday Campaign,Sports Equipment,TX,East,Brand B,Phone,Credit Card,Paid,Billy Hayes
2021-12-17 03:33:22,8565025,287192,7,Email Promo,Clothing,CA,South,Brand D,Phone,Cash,Not Paid,Nathan Jenkins
2020-07-31 04:57:24,4173060,164,5,Referral,Books,IL,North,Brand C,Phone,Cash,Not Paid,Wendy Coffey
2023-08-10 20:34:45,9725442,926166,2,Referral,Books,PA,West,Brand C,Mobile App,Cash,Paid,James Pope
2022-11-25 02:12:07,490411516,78339,5,Email Promo,Sports Equipment,OH,West,Brand C,In-Store,Cash,Not Paid,Brittany Lowery
2021-11-08 14:31:28,7989,547838,1,Referral,Clothing,FL,South,Brand D,Online Store,PayPal,Not Paid,Jessica Hayes
2022-05-08 22:20:56,9898770,77714,7,Email Promo,Sports Equipment,MI,East,Brand E,Phone,Cash,Not Paid,Mrs. Kristi Reynolds
2023-09-27 23:40:29,4367919,19168861,1,Summer Sale,Books,GA,South,Brand A,Online Store,Cash,Paid,Colin Roberson
2022-07-26 23:02:59,497746747,16507965,1,Summer Sale,Electronics,TX,West,Brand D,In-Store,Cash,Paid,Alexander Vasquez
2021-04-05 04:44:40,8299800,2928349,5,Summer Sale,Books,MI,West,Brand D,Online Store,PayPal,Paid,Sean Stevenson
2020-01-26 18:41:52,67772,614,7,Referral,Furniture,IL,South,Brand D,Phone,Credit Card,Not Paid,Stephanie Miller
2021-08-18 11:48:33,5311,495538,1,Summer Sale,Sports Equipment,FL,South,Brand E,Online Store,PayPal,Paid,Melissa Brooks
2023-07-20 22:34:41,667062542,58290923,3,Email Promo,Clothing,GA,East,Brand C,Phone,Cash,Paid,Dr. Patricia Gray
2023-04-21 20:28:53,607,4495,1,Holiday Campaign,Clothing,IL,East,Brand C,Phone,PayPal,Paid,Timothy Jones
2021-04-21 23:33:50,81742,11597,1,Email Promo,Electronics,NC,South,Brand B,In-Store,Credit Card,Paid,Dennis Williams
2023-07-30 00:07:33,20262015,42550703,1,Email Promo,Electronics,NY,North,Brand C,Mobile App,Cash,Paid,Juan Davis
2020-11-06 07:04:24,97919169,563008,1,Holiday Campaign,Furniture,OH,West,Brand D,In-Store,Credit Card,Not Paid,Courtney Boyd
2023-03-10 15:20:27,25530,693,1,Summer Sale,Sports Equipment,FL,East,Brand A,Phone,Cash,Not Paid,Christy Barnett
2023-07-28 06:10:56,48668,34857,1,Holiday Campaign,Books,TX,North,Brand A,Online Store,Credit Card,Paid,Melissa Moore
2023-02-22 10:10:21,749648961,607182,1,Email Promo,Clothing,PA,South,Brand E,Online Store,PayPal,Not Paid,Catherine Davis
2020-03-08 18:43:03,3940870,396212,1,Holiday Campaign,Clothing,NC,South,Brand B,Online Store,Cash,Paid,Paul Edwards
2023-10-19 20:08:45,53558,42511568,1,Referral,Sports Equipment,MI,West,Brand D,Phone,PayPal,Not Paid,Luis Brennan
2023-10-06 15:17:35,8618,982936,1,Summer Sale,Books,PA,South,Brand E,Online Store,Cash,Paid,Julia Cowan
2021-03-15 05:27:32,35229781,41115954,1,Holiday Campaign,Sports Equipment,CA,West,Brand B,Phone,Credit Card,Not Paid,Tina Navarro
2022-12-07 00:10:51,209587020,897177,1,Email Promo,Furniture,IL,West,Brand D,Mobile App,Cash,Paid,Mark Crawford
2022-06-29 03:30:28,1901,7019085,1,Holiday Campaign,Clothing,TX,South,Brand A,Phone,PayPal,Not Paid,Sarah Guerrero
2023-05-18 15:12:23,288412081,69517387,1,Summer Sale,Sports Equipment,NY,East,Brand E,Mobile App,Cash,Not Paid,Matthew Lee
2020-08-13 20:07:28,73093594,8126,8,Holiday Campaign,Clothing,TX,North,Brand E,In-Store,Cash,Paid,Emily Ellis
2021-10-13 07:31:20,869,91960,1,Summer Sale,Sports Equipment,FL,West,Brand A,Online Store,PayPal,Paid,Elizabeth Griffin
2021-05-22 12:16:30,1238,9439653,1,Holiday Campaign,Furniture,PA,West,Brand D,Online Store,Cash,Not Paid,Renee Brooks
2022-01-18 07:04:55,38913218,2214963,1,Holiday Campaign,Sports Equipment,GA,South,Brand C,Online Store,Credit Card,Not Paid,David Lee
2020-04-29 03:58:51,98371372,85085,1,Email Promo,Books,GA,East,Brand D,Phone,PayPal,Paid,Brian Peters
2021-01-25 10:53:59,997162727,51761310,1,Referral,Electronics,PA,South,Brand D,Online Store,Credit Card,Not Paid,Pamela Green
2020-11-19 04:41:45,858,3096238,6,Email Promo,Furniture,NY,North,Brand C,In-Store,Credit Card,Not Paid,Charles Buchanan
2022-08-18 18:51:33,5960413,883229,2,Holiday Campaign,Clothing,IL,West,Brand C,In-Store,Credit Card,Not Paid,Barbara Hunter
2020-12-03 02:11:38,766302,979900157,1,Referral,Electronics,TX,East,Brand C,In-Store,Cash,Paid,Karen Espinoza
2022-07-05 15:49:52,390964745,25527890,1,Holiday Campaign,Books,GA,East,Brand E,Online Store,PayPal,Paid,Daniel Hutchinson
2023-02-25 12:47:01,4741857,11964315,7,Email Promo,Clothing,FL,South,Brand C,Mobile App,PayPal,Not Paid,Joshua Moreno
2022-01-11 13:32:12,991603,879,2,Email Promo,Clothing,MI,West,Brand C,Phone,Cash,Not Paid,Jesus Thomas
2023-10-01 06:09:31,1829977,94373,1,Holiday Campaign,Books,PA,West,Brand C,Online Store,Credit Card,Paid,Erica Collier
2020-05-04 19:07:40,358788,861,1,Summer Sale,Sports Equipment,PA,East,Brand D,Mobile App,Credit Card,Not Paid,James Lawson
2020-02-22 22:12:47,734418,199,1,Referral,Furniture,GA,East,Brand E,In-Store,Cash,Paid,Katherine Gibson
2020-05-04 16:36:09,757862,2826,1,Summer Sale,Books,TX,South,Brand E,Mobile App,Credit Card,Paid,Cynthia Duncan
2023-09-08 15:27:19,754496,2720,1,Holiday Campaign,Furniture,IL,East,Brand C,Mobile App,PayPal,Paid,Kayla Ware
2020-06-14 22:19:17,4048,5457619,1,Email Promo,Books,CA,North,Brand E,Mobile App,Credit Card,Paid,Marvin Blair
2023-02-14 09:54:59,3903,90528035,4,Holiday Campaign,Electronics,NC,South,Brand C,Phone,PayPal,Paid,Shaun Gallegos
2022-11-19 13:18:52,2051890,956926,1,Referral,Books,FL,East,Brand B,Online Store,PayPal,Not Paid,Rachel Rogers
2023-10-22 09:41:01,67501639,6108484,4,Holiday Campaign,Electronics,MI,South,Brand A,Online Store,Cash,Paid,Shannon Banks
2023-05-23 00:54:11,5867708,83451,9,Referral,Clothing,TX,East,Brand A,Phone,Credit Card,Paid,Kristi Dyer
2021-02-11 15:33:11,921109,74815019,8,Email Promo,Electronics,GA,West,Brand C,Phone,Cash,Not Paid,Stephanie Wolf
2020-04-10 08:10:31,752576,454090,1,Referral,Clothing,OH,West,Brand B,Online Store,Credit Card,Not Paid,Randy Baker
2022-05-30 00:16:57,17879117,639290462,4,Email Promo,Books,NC,East,Brand D,Mobile App,PayPal,Not Paid,Erica Vazquez
2023-05-07 11:25:39,1717051,9918,1,Summer Sale,Sports Equipment,NY,East,Brand B,In-Store,Cash,Paid,Christopher Williamson
2021-09-11 21:53:28,231199,255084122,3,Summer Sale,Electronics,FL,South,Brand B,Mobile App,Cash,Paid,Bethany Jackson
2021-05-16 05:04:26,75449,2838173,1,Email Promo,Clothing,PA,South,Brand E,Phone,Credit Card,Paid,Andrew Gardner
2022-02-05 08:59:55,78181,2529117,10,Referral,Furniture,GA,North,Brand E,In-Store,PayPal,Not Paid,Mark Taylor
2023-08-22 01:25:45,14567165,575996,1,Holiday Campaign,Furniture,MI,East,Brand A,Phone,Credit Card,Not Paid,Stephanie Haynes
2021-05-05 08:16:58,7597,88215272,6,Summer Sale,Furniture,MI,East,Brand C,Online Store,PayPal,Paid,Megan Graham
2021-11-15 06:22:58,7191003,237976,4,Summer Sale,Furniture,GA,West,Brand D,Phone,Cash,Not Paid,Joshua Yates
2021-01-02 21:18:03,65377,150983625,1,Referral,Furniture,CA,West,Brand E,Phone,Cash,Not Paid,Catherine Meyer
2020-01-17 20:00:26,899791536,8476386,1,Holiday Campaign,Sports Equipment,NC,West,Brand D,Online Store,Cash,Paid,Larry Hammond
2023-10-19 09:57:19,709449,7585,1,Email Promo,Electronics,NC,East,Brand D,In-Store,Cash,Not Paid,Lauren Moore
2023-12-07 12:05:49,8646,152,1,Summer Sale,Furniture,OH,East,Brand B,Phone,PayPal,Not Paid,April Gonzalez
2021-01-22 08:35:13,736124540,5273,1,Referral,Furniture,NC,West,Brand C,Phone,Cash,Not Paid,Stephen Mueller
2023-11-13 11:55:30,791133418,65652,1,Summer Sale,Clothing,TX,North,Brand D,Mobile App,Credit Card,Paid,Alicia Lopez
2023-12-02 02:38:03,9741,173810,1,Holiday Campaign,Furniture,FL,East,Brand B,Phone,PayPal,Not Paid,Larry Garcia
2023-05-05 08:44:23,451,878364,1,Holiday Campaign,Electronics,FL,North,Brand C,Mobile App,PayPal,Paid,Stephen Garrison
2020-05-17 09:48:56,49938,861272,1,Email Promo,Furniture,IL,West,Brand B,Online Store,Credit Card,Not Paid,Melvin Armstrong
2020-12-03 09:16:27,83034,197328,1,Email Promo,Books,IL,North,Brand D,Mobile App,PayPal,Not Paid,Kelly Hampton
2023-09-18 12:18:58,2345,107248,1,Referral,Electronics,NC,West,Brand C,Online Store,Credit Card,Paid,Joseph Johnson
2020-02-09 20:55:20,2077,890980,1,Holiday Campaign,Furniture,NY,North,Brand C,Mobile App,Cash,Paid,Gilbert Johnson
2021-04-18 21:13:56,565127,8283,7,Holiday Campaign,Furniture,TX,East,Brand E,In-Store,PayPal,Not Paid,Melanie Soto
2022-07-11 19:40:18,711242627,15222,9,Summer Sale,Furniture,FL,East,Brand E,In-Store,Cash,Not Paid,Jeffrey Jackson
2021-11-04 14:34:36,854232,6747,1,Holiday Campaign,Furniture,IL,South,Brand A,In-Store,Credit Card,Paid,Larry Marks
2021-08-05 04:45:09,76231639,20309,1,Email Promo,Clothing,FL,South,Brand D,Online Store,Credit Card,Not Paid,Robert Browning
2022-03-12 06:12:33,44686455,28953636,1,Referral,Clothing,NC,West,Brand A,Phone,PayPal,Paid,Steven Hammond
2021-08-11 19:05:53,186965787,110157295,1,Holiday Campaign,Clothing,NY,South,Brand B,Phone,Cash,Not Paid,Rhonda White
2021-04-27 12:55:28,6972034,53220432,1,Email Promo,Books,PA,North,Brand E,Online Store,Cash,Paid,Jessica Stephenson
2023-08-13 18:49:08,215122555,58422,1,Email Promo,Books,MI,North,Brand C,Phone,PayPal,Not Paid,Guy Flores
2020-12-05 23:32:39,318645466,2422773,7,Summer Sale,Sports Equipment,NY,West,Brand A,Online Store,PayPal,Paid,Justin Carter
2020-12-22 17:47:58,3080135,413172807,3,Email Promo,Electronics,OH,South,Brand B,Mobile App,Cash,Paid,Amanda Garcia
2021-03-07 12:32:11,75759007,440985,7,Referral,Clothing,FL,West,Brand C,Phone,Credit Card,Paid,Heather Johnson
2020-02-27 04:43:00,531141089,8383878,1,Email Promo,Sports Equipment,NC,West,Brand E,In-Store,PayPal,Not Paid,Alexander Nelson
2021-03-05 19:44:51,8438598,30097,10,Referral,Books,IL,East,Brand D,Phone,PayPal,Not Paid,Christopher Butler
2021-01-19 19:53:13,273163646,26953,1,Email Promo,Furniture,PA,West,Brand E,Online Store,PayPal,Paid,Adam Mitchell
2022-12-06 17:52:43,85966520,90931,1,Referral,Books,MI,East,Brand D,In-Store,Cash,Paid,Kevin Harris
2022-03-05 22:18:50,77132,62074,1,Referral,Sports Equipment,NC,North,Brand A,Online Store,Cash,Paid,Mark Cox
2020-12-19 09:20:58,536080,2010902,1,Holiday Campaign,Furniture,TX,East,Brand E,In-Store,PayPal,Not Paid,Elizabeth Ellis
2021-01-11 07:54:46,5080,3702644,1,Holiday Campaign,Clothing,CA,West,Brand B,Phone,Credit Card,Not Paid,Edward Sanchez Jr.
2020-03-07 23:26:21,2482070,87721729,1,Holiday Campaign,Books,OH,South,Brand C,Phone,PayPal,Paid,Amy Jones
2022-04-21 14:54:04,97782,954378069,1,Referral,Electronics,MI,South,Brand C,Phone,PayPal,Paid,Jeffery Welch
2021-09-30 02:03:40,931404,723,1,Email Promo,Sports Equipment,PA,East,Brand B,Mobile App,Credit Card,Paid,Kimberly Sanchez
2023-10-14 19:20:15,22375,334797,3,Holiday Campaign,Books,OH,East,Brand B,Online Store,Cash,Paid,Kevin Ray
2021-10-01 03:44:19,83373,97413099,1,Holiday Campaign,Electronics,MI,West,Brand E,Phone,PayPal,Paid,Valerie Jimenez
2022-04-29 21:03:29,90740,2644796,1,Email Promo,Books,OH,East,Brand D,In-Store,PayPal,Paid,Brenda Nelson
2023-05-20 09:45:46,433098,247940545,1,Summer Sale,Clothing,PA,West,Brand E,Online Store,PayPal,Not Paid,Erin Coleman
2021-01-24 03:34:29,847931,4333178,2,Referral,Electronics,GA,West,Brand A,Online Store,Cash,Not Paid,Victoria Barnett
2020-10-25 04:49:38,771,736956,1,Referral,Sports Equipment,TX,South,Brand E,In-Store,PayPal,Not Paid,Mitchell Rogers
2022-10-31 23:21:33,193854889,10396080,1,Holiday Campaign,Books,NC,North,Brand E,In-Store,PayPal,Paid,Todd Gonzalez
2022-12-25 21:15:08,2286,97975579,1,Email Promo,Furniture,MI,West,Brand B,Mobile App,Credit Card,Not Paid,Laura Bell
2022-07-12 06:03:54,7115,5040,1,Holiday Campaign,Sports Equipment,NC,North,Brand D,Online Store,Credit Card,Not Paid,Edward Aguirre
2021-01-29 07:46:11,594975392,663484,1,Summer Sale,Furniture,NY,South,Brand B,In-Store,Credit Card,Not Paid,Gregory Torres
2022-02-05 08:16:19,4252789,12846010,1,Summer Sale,Electronics,OH,West,Brand E,Online Store,Cash,Paid,Brandon Rodriguez
2023-08-20 01:52:42,38709004,492916,2,Holiday Campaign,Books,GA,North,Brand C,In-Store,PayPal,Paid,Kenneth Frank
2020-01-10 03:56:54,4571,14489,1,Email Promo,Furniture,NY,North,Brand C,Mobile App,Credit Card,Paid,Alexa Price
2020-11-12 17:16:08,567453102,8336449,1,Summer Sale,Books,PA,South,Brand B,Phone,Credit Card,Not Paid,Krista Ortega
2021-05-23 18:46:32,93333,60575486,1,Email Promo,Books,TX,North,Brand E,In-Store,Credit Card,Paid,Thomas Williams
2021-10-03 23:17:39,6700,331682,1,Referral,Clothing,MI,South,Brand C,In-Store,Cash,Not Paid,Angel Simmons
2022-09-28 22:27:45,55373600,720643852,6,Holiday Campaign,Clothing,OH,East,Brand D,In-Store,Credit Card,Not Paid,Savannah Anderson
2022-12-19 07:22:10,64788,975051,1,Holiday Campaign,Clothing,GA,North,Brand E,Mobile App,Cash,Not Paid,Devin Pruitt
2020-06-20 13:08:14,6168,42187,8,Summer Sale,Books,PA,South,Brand D,Online Store,Cash,Paid,Natasha Williams
2021-06-02 22:04:56,88856589,17017,1,Holiday Campaign,Sports Equipment,CA,South,Brand D,Mobile App,Credit Card,Not Paid,Shannon Collier
2023-12-29 09:30:39,797643,343762,2,Referral,Sports Equipment,MI,North,Brand B,Mobile App,PayPal,Paid,Peter Mcdonald
2022-06-04 04:52:22,3889755,82916220,1,Referral,Clothing,OH,South,Brand B,Online Store,PayPal,Paid,Michael Murphy
2022-02-24 08:40:07,951771,66880820,1,Holiday Campaign,Books,GA,South,Brand E,Phone,PayPal,Paid,Kyle Brewer
2023-10-06 09:43:30,8942,12128,1,Referral,Sports Equipment,NC,North,Brand B,Mobile App,PayPal,Paid,William Gonzalez
2021-09-11 15:30:05,111,3171604,1,Email Promo,Books,CA,South,Brand D,Online Store,PayPal,Paid,Michael Matthews
2020-01-14 06:15:50,33159,3862095,2,Summer Sale,Furniture,MI,South,Brand B,In-Store,PayPal,Paid,Jessica Jones
2020-04-03 03:34:27,8182917,730758,1,Holiday Campaign,Electronics,TX,West,Brand E,Online Store,Credit Card,Paid,Mr. Daniel Adkins
2022-08-01 00:46:45,4622116,7326,1,Email Promo,Electronics,GA,South,Brand C,Online Store,Credit Card,Not Paid,Mark Villarreal
2020-02-21 00:37:29,42778,5484,1,Referral,Furniture,GA,West,Brand D,Online Store,Credit Card,Paid,Kirsten Burgess
2023-02-08 10:13:04,931061,6271171,1,Holiday Campaign,Sports Equipment,NY,West,Brand E,Online Store,Cash,Paid,Sara Cameron
2020-05-02 02:11:01,624731,4361,7,Email Promo,Furniture,NC,South,Brand A,Online Store,PayPal,Paid,Aaron Salas
2020-06-09 10:38:19,34545,478389556,1,Summer Sale,Clothing,FL,East,Brand C,Online Store,Cash,Not Paid,Eileen Thornton
2022-01-10 01:06:15,2136577,48744,1,Holiday Campaign,Furniture,FL,West,Brand D,Mobile App,Credit Card,Paid,Nicholas Raymond
2021-05-14 16:18:04,943,299870,1,Holiday Campaign,Clothing,CA,North,Brand D,Phone,Cash,Paid,Kristine Hernandez
2022-06-21 18:40:37,754279077,969416,9,Referral,Clothing,GA,North,Brand B,In-Store,PayPal,Not Paid,Russell Hopkins
2021-07-29 08:12:16,95858036,68219,7,Holiday Campaign,Electronics,NC,West,Brand D,Mobile App,Credit Card,Not Paid,Albert Thompson
2022-03-01 01:23:50,74994,7056,1,Holiday Campaign,Clothing,CA,North,Brand C,In-Store,Credit Card,Not Paid,Dr. Henry Pham
2020-11-25 10:41:56,27409,351974759,4,Email Promo,Books,MI,East,Brand A,Mobile App,PayPal,Not Paid,James Davis
2023-03-23 01:27:40,73393,83056772,5,Holiday Campaign,Electronics,NC,South,Brand C,In-Store,Credit Card,Not Paid,Brooke Jackson
2020-01-22 10:33:04,139,4169,1,Summer Sale,Furniture,OH,East,Brand C,Online Store,Credit Card,Paid,Patricia Hart
2020-11-25 09:03:47,482603949,68204,1,Referral,Furniture,PA,East,Brand B,Phone,Cash,Paid,Mark Williams
2022-06-21 20:20:50,85055,9508666,1,Summer Sale,Books,CA,South,Brand A,Online Store,Cash,Paid,Christopher Rogers
2020-12-10 23:55:41,262338,88322222,3,Email Promo,Furniture,OH,South,Brand A,Phone,Credit Card,Not Paid,Roberto Watts
2020-07-01 05:34:33,689504,881708464,1,Email Promo,Furniture,NC,North,Brand A,Phone,PayPal,Not Paid,Robert Stone
2022-02-19 18:22:55,497682,54431489,2,Summer Sale,Electronics,NY,South,Brand D,In-Store,Cash,Paid,Joel Santos
2022-04-28 05:57:49,49770914,8606851,1,Referral,Sports Equipment,IL,South,Brand B,Online Store,Cash,Not Paid,Lori Graham
2023-10-06 13:02:40,7607769,289177,4,Email Promo,Electronics,PA,East,Brand D,Online Store,PayPal,Not Paid,Walter Gonzalez
2022-02-03 13:12:58,882083,4174540,1,Holiday Campaign,Clothing,NC,West,Brand D,In-Store,Credit Card,Paid,Steve Mitchell
2023-05-18 22:11:18,5615,520865,1,Email Promo,Sports Equipment,TX,West,Brand B,Phone,Cash,Not Paid,Kristen Holmes
2022-02-18 19:04:10,30740,959,1,Holiday Campaign,Electronics,NY,West,Brand A,Mobile App,PayPal,Paid,Anna Nichols
2023-03-27 18:25:39,8332763,40526,9,Summer Sale,Electronics,CA,South,Brand B,In-Store,Credit Card,Paid,Antonio Shields
2020-05-07 02:03:58,3128,2043,1,Referral,Sports Equipment,CA,West,Brand E,Mobile App,PayPal,Not Paid,Joseph Barnett
2022-08-10 19:21:19,98854048,7829,1,Holiday Campaign,Clothing,OH,South,Brand B,Phone,Cash,Paid,Brenda Reynolds
2020-03-03 19:50:46,9421000,6834576,1,Email Promo,Electronics,PA,West,Brand C,Online Store,PayPal,Paid,Arthur Smith
2020-06-28 12:31:10,8494,542052,3,Email Promo,Sports Equipment,NY,North,Brand A,Phone,PayPal,Not Paid,Paul Murillo
2023-04-23 02:51:09,9870611,787344,3,Holiday Campaign,Books,OH,East,Brand B,Online Store,Credit Card,Not Paid,Jessica Macdonald
2020-03-31 04:15:31,537151,4720574,1,Holiday Campaign,Books,OH,West,Brand C,Online Store,Cash,Not Paid,Vincent Hoffman
2023-07-26 16:57:49,51227,13806456,1,Summer Sale,Electronics,NC,North,Brand B,In-Store,Credit Card,Not Paid,Erin Nguyen
2022-07-13 04:39:31,940984,18090980,1,Summer Sale,Electronics,NC,North,Brand A,In-Store,PayPal,Not Paid,Dominique Nicholson
2021-04-17 11:37:53,30079,285155,1,Referral,Sports Equipment,NY,West,Brand E,In-Store,Cash,Not Paid,Jennifer Foster
2020-09-19 01:27:15,184945,103700682,1,Summer Sale,Books,GA,South,Brand A,Online Store,Cash,Paid,Megan Ramirez
2023-03-11 06:24:29,6336746,3425285,1,Holiday Campaign,Clothing,MI,East,Brand B,Phone,PayPal,Paid,Dr. Janet Mckinney
2020-06-17 18:00:25,458963981,955755957,1,Summer Sale,Clothing,PA,South,Brand D,Phone,PayPal,Paid,Erika Collins
2021-05-21 19:03:28,562574,14726,1,Email Promo,Clothing,IL,North,Brand B,Mobile App,PayPal,Not Paid,Sean Scott
2020-06-04 19:12:09,476009,64662411,3,Summer Sale,Furniture,CA,East,Brand D,In-Store,PayPal,Not Paid,John Chapman
2023-08-17 05:36:20,5025,972532102,2,Holiday Campaign,Electronics,CA,West,Brand C,Online Store,Cash,Not Paid,Peter Taylor
2021-06-15 17:25:26,587385666,350263,2,Email Promo,Furniture,TX,West,Brand C,In-Store,Cash,Paid,Brittney Howard
2021-05-10 18:49:21,81172,6951540,1,Holiday Campaign,Sports Equipment,OH,West,Brand E,Phone,Credit Card,Paid,Jeffrey Gray
2020-12-20 03:26:01,9740880,6191,1,Holiday Campaign,Furniture,PA,North,Brand A,Phone,Cash,Paid,Lisa Sandoval
2021-12-02 18:53:01,54761982,7522037,1,Holiday Campaign,Books,CA,East,Brand B,In-Store,Cash,Paid,Brittany Jordan
2023-09-15 04:52:00,97753,7098907,1,Holiday Campaign,Clothing,IL,West,Brand B,Phone,Credit Card,Not Paid,Pamela Henry
2020-01-12 19:31:10,6682255,1644060,1,Referral,Sports Equipment,GA,East,Brand D,Phone,Credit Card,Not Paid,Andrew Lowe
2022-07-17 06:28:13,861951,55938,1,Holiday Campaign,Sports Equipment,OH,South,Brand D,Mobile App,Credit Card,Paid,Matthew Jackson
2023-03-12 07:06:39,531795380,6198723,1,Email Promo,Sports Equipment,OH,North,Brand C,In-Store,PayPal,Paid,Robert Monroe
2023-01-13 20:03:54,68343,51686,1,Email Promo,Electronics,PA,South,Brand E,In-Store,PayPal,Not Paid,Mark Bennett
2021-10-05 10:04:30,124038,293094,1,Holiday Campaign,Furniture,NC,West,Brand D,In-Store,PayPal,Paid,Shawn Parker
2023-04-26 19:22:21,8015897,34895766,1,Referral,Sports Equipment,OH,West,Brand B,Online Store,Cash,Paid,Anna Campbell
2022-06-04 06:01:29,48950661,665200341,1,Holiday Campaign,Clothing,OH,West,Brand C,Online Store,Credit Card,Not Paid,Jaime Hill
2020-05-28 23:23:28,585109,4308040,1,Summer Sale,Electronics,CA,North,Brand D,Phone,Cash,Paid,Charles Brewer
2021-07-27 21:57:30,220453502,4619944,1,Holiday Campaign,Electronics,TX,West,Brand A,In-Store,PayPal,Not Paid,Adam Wilson
2022-08-20 11:14:31,94109,99309238,1,Holiday Campaign,Furniture,IL,East,Brand C,Mobile App,Cash,Paid,Bernard Randolph
2020-07-05 06:31:33,9452623,267120345,1,Summer Sale,Electronics,NY,North,Brand C,Mobile App,Credit Card,Paid,Jeffrey Walker
2021-01-07 12:57:01,7503414,6491,1,Email Promo,Books,OH,West,Brand C,Phone,Cash,Not Paid,Scott Simpson
2020-11-26 22:58:35,95811852,5474136,1,Holiday Campaign,Electronics,TX,South,Brand B,Mobile App,PayPal,Not Paid,Amanda Powell
2022-08-18 17:51:44,840,512,6,Summer Sale,Furniture,IL,North,Brand C,Phone,PayPal,Not Paid,Adam Watkins
2020-01-25 04:46:16,30396909,53793531,1,Summer Sale,Furniture,OH,West,Brand B,Online Store,Credit Card,Not Paid,Jasmine Moore
2023-08-11 01:50:48,2249954,83124,1,Email Promo,Furniture,OH,West,Brand D,Mobile App,Cash,Not Paid,Scott Melendez
2021-12-02 22:09:38,9594,756711,9,Email Promo,Books,CA,East,Brand C,In-Store,Cash,Paid,Karen Moses
2022-05-15 13:31:55,8153,3911166,1,Referral,Clothing,NC,South,Brand A,Mobile App,PayPal,Paid,Lisa Fox
2021-09-26 09:16:20,4068723,7863826,1,Summer Sale,Books,OH,North,Brand B,Mobile App,Cash,Not Paid,Brittany Harris
2022-05-17 17:14:24,173465149,5335698,5,Summer Sale,Clothing,GA,North,Brand D,In-Store,PayPal,Not Paid,Christopher Pacheco
2020-11-06 13:10:46,5462799,218,1,Email Promo,Furniture,MI,North,Brand D,Online Store,Cash,Not Paid,Maria Bush
2022-06-06 18:12:18,9392142,5547996,1,Email Promo,Clothing,PA,East,Brand E,Online Store,PayPal,Not Paid,Christopher Carter
2023-07-19 06:46:20,10956,2749018,1,Summer Sale,Books,MI,North,Brand C,Phone,PayPal,Paid,Monica Gonzalez
2023-10-13 05:04:20,316892,17289,1,Referral,Electronics,GA,South,Brand A,Mobile App,Credit Card,Paid,Stephen Smith
2021-06-18 22:46:58,7721823,916095,1,Holiday Campaign,Books,OH,North,Brand A,Online Store,Cash,Not Paid,Robert Green
2021-04-29 16:41:04,4717672,828660149,10,Holiday Campaign,Furniture,NY,South,Brand E,In-Store,PayPal,Not Paid,Lisa Riley
2021-10-05 13:18:58,6246,85744155,1,Summer Sale,Furniture,TX,East,Brand D,Online Store,PayPal,Not Paid,Robert Mason
2023-05-27 09:06:09,6990836,777,1,Email Promo,Electronics,GA,South,Brand C,In-Store,PayPal,Not Paid,Melanie Banks
2022-03-21 00:26:50,37812283,462431650,1,Referral,Furniture,IL,South,Brand D,Mobile App,Cash,Not Paid,Richard Hall
2022-04-25 15:54:57,62296310,499858480,6,Email Promo,Sports Equipment,NY,North,Brand A,In-Store,PayPal,Not Paid,Allison Zuniga
2021-02-21 10:01:52,43570587,330530873,1,Summer Sale,Electronics,CA,North,Brand E,Online Store,Cash,Paid,Brianna Payne
2020-11-28 13:40:52,564,41624529,1,Referral,Electronics,FL,East,Brand B,In-Store,Cash,Not Paid,Robert Johnson
2020-04-25 15:15:07,4664,56027,1,Summer Sale,Electronics,PA,North,Brand C,Mobile App,Cash,Paid,Emily Cannon
2022-11-17 10:44:35,17463,8438563,1,Summer Sale,Furniture,MI,East,Brand D,Phone,Cash,Not Paid,Amanda Stanton
2022-05-04 13:24:24,5500835,49286534,1,Email Promo,Electronics,IL,South,Brand C,Mobile App,Credit Card,Not Paid,Christopher Dunn
2022-03-12 03:00:11,1436013,73211646,7,Holiday Campaign,Electronics,NC,West,Brand E,Online Store,PayPal,Paid,Douglas Griffin
2020-04-28 12:28:13,69705107,77566,6,Holiday Campaign,Books,IL,South,Brand B,In-Store,Credit Card,Paid,Christopher Petersen
2021-01-05 14:44:15,191641,226385,10,Email Promo,Sports Equipment,TX,East,Brand D,Phone,PayPal,Not Paid,Gregory Johnson
2022-01-25 01:23:09,184606,2059485,1,Holiday Campaign,Clothing,MI,East,Brand D,Phone,Cash,Paid,Matthew Freeman
2022-06-16 11:30:59,460861,3943,1,Email Promo,Books,GA,South,Brand E,Online Store,Credit Card,Not Paid,Jason Porter
