Date,Customer ID,Order ID,Order Amount,Marketing Campaign,Product Launch,City,Payment Method,Customer Segment,Sales Representative,Discount Applied
2023-01-27 05:55:12,7295,397878,98.748,Holiday Campaign,Yes,New York,Credit Card,Loyal Customer,Mark Walker,Yes
2022-06-30 23:36:02,308151,742722038,1123.92,Email Promo,Yes,Las Vegas,Cash,Regular Customer,David Hall,No
2021-05-11 10:43:29,26946682,51534,1671.1,Email Promo,No,Oklahoma City,Credit Card,High-Value Customer,William Taylor,No
2020-06-07 23:09:31,521819347,9301294,1524.12,Summer Sale,Yes,Boston,Cash,New Customer,Charles Anderson,No
2023-05-23 05:33:43,39778,91847648,255.42000000000002,Referral,Yes,Las Vegas,Cash,High-Value Customer,William Taylor,No
2020-02-18 05:00:31,81735,809,1331.28,Summer Sale,No,Austin,PayPal,Regular Customer,Charles Anderson,No
2020-05-02 14:42:48,673710,8021,108.12,Email Promo,Yes,San Antonio,PayPal,New Customer,Betty Martinez,No
2020-02-13 06:00:16,149273673,52782748,1589.052,Email Promo,No,Charlotte,PayPal,New Customer,Daniel Scott,No
2020-08-27 02:35:01,9119148,9018,44.523,Summer Sale,Yes,San Antonio,Credit Card,Loyal Customer,Carol Hall,Yes
2023-08-15 15:45:30,7146760,8473,858.0060000000001,Email Promo,Yes,Memphis,Credit Card,Loyal Customer,Nancy Moore,No
2022-07-16 00:46:22,71231345,451279393,1190.781,Email Promo,No,Indianapolis,PayPal,New Customer,Daniel Scott,No
2022-10-28 02:07:16,6079,63234959,1390.14,Email Promo,Yes,Detroit,Cash,High-Value Customer,Mary Johnson,No
2020-05-11 22:15:01,816353,664000149,312.19,Referral,Yes,Jacksonville,Cash,High-Value Customer,William Taylor,No
2023-10-01 20:30:33,55900,241762106,1210.311,Summer Sale,Yes,Milwaukee,PayPal,Regular Customer,Elizabeth Davis,No
2020-10-05 03:38:04,83537,993569934,1145.33,Summer Sale,Yes,San Antonio,PayPal,Regular Customer,Nancy Moore,No
2023-08-15 23:41:05,75999,5231070,519.65,Holiday Campaign,No,Baltimore,PayPal,Loyal Customer,Elizabeth Davis,No
2020-06-10 10:19:05,54236,339014699,1308.48,Email Promo,Yes,Charlotte,Cash,High-Value Customer,Jessica Jackson,No
2020-12-25 21:43:56,802,52296,1968.312,Summer Sale,Yes,New York,Credit Card,Loyal Customer,Lisa Garcia,No
2021-04-22 12:35:07,234860,90457,549.24,Referral,Yes,Philadelphia,PayPal,Regular Customer,Margaret Young,No
2023-07-12 17:34:43,262097,9970,636.59,Email Promo,Yes,San Diego,Credit Card,Regular Customer,Kenneth Nelson,No
2020-03-05 05:36:08,421854,6997955,620.36,Email Promo,Yes,Indianapolis,PayPal,Loyal Customer,Joseph Martin,No
2023-07-24 01:25:53,815778575,4510,1555.13,Email Promo,Yes,Las Vegas,Cash,Regular Customer,Charles Anderson,No
2020-06-29 19:48:31,92994571,73003,1489.61,Summer Sale,No,Detroit,PayPal,Loyal Customer,Karen Lewis,No
2020-08-22 04:18:34,69040,98682,624.34,Holiday Campaign,Yes,Dallas,PayPal,High-Value Customer,Edward Torres,No
2022-11-01 07:21:35,36291130,232220,1265.076,Referral,No,Memphis,Credit Card,New Customer,George Harris,No
2022-07-01 00:01:56,424919,86570,590.14,Holiday Campaign,Yes,Washington,PayPal,New Customer,Edward Torres,No
2023-02-11 23:40:44,131235147,3554,1692.5328000000002,Holiday Campaign,Yes,Houston,PayPal,High-Value Customer,Charles Anderson,No
2023-08-27 09:21:53,9673118,4173,690.89,Holiday Campaign,No,Louisville,Cash,New Customer,Betty Martinez,No
2020-10-19 03:23:58,213734733,129912,524.3,Email Promo,No,San Francisco,Credit Card,Regular Customer,Daniel Scott,No
2020-06-15 03:24:56,32335,696,1254.465,Summer Sale,Yes,Boston,Credit Card,High-Value Customer,Sandra Adams,No
2023-06-22 03:38:38,20524705,14026274,127.6,Email Promo,No,San Antonio,Cash,New Customer,Kenneth Nelson,No
2023-06-16 13:45:03,68137,1590,1404.9,Summer Sale,No,Las Vegas,Cash,High-Value Customer,Thomas Turner,No
2020-03-07 08:39:21,891250102,215692514,1373.84,Referral,No,Milwaukee,Credit Card,Loyal Customer,Karen Lewis,No
2020-05-03 04:11:58,36046501,22057,1530.25,Referral,Yes,Baltimore,PayPal,Loyal Customer,Susan Harris,No
2020-07-06 10:28:09,9859752,494001,1703.97,Referral,Yes,San Francisco,Cash,High-Value Customer,Carol Hall,No
2023-05-22 13:20:49,32147,395100103,165.06,Referral,Yes,Indianapolis,Credit Card,High-Value Customer,Edward Torres,No
2020-11-27 05:09:32,491526,208878173,2137.212,Holiday Campaign,No,Nashville,PayPal,High-Value Customer,James Brown,No
2021-04-05 03:41:00,57492,25182,1898.1,Summer Sale,No,San Francisco,PayPal,New Customer,James Brown,No
2022-10-29 08:56:51,483244714,84977,595.04,Holiday Campaign,No,Seattle,Credit Card,New Customer,Dorothy King,No
2021-03-07 05:23:11,8152655,166542,1970.49,Holiday Campaign,No,Portland,Credit Card,New Customer,Ashley Perez,No
2021-05-28 15:08:18,566508977,992246,1919.21,Referral,No,Charlotte,PayPal,Regular Customer,Richard White,No
2021-07-01 01:08:16,2177,6960459,1391.18,Summer Sale,No,Baltimore,Credit Card,High-Value Customer,Betty Martinez,No
2023-08-16 01:29:56,6335,34267536,1845.72,Email Promo,Yes,Los Angeles,PayPal,Loyal Customer,Patricia Miller,No
2023-01-22 04:03:11,3087892,3509851,2081.568,Referral,No,Louisville,Credit Card,New Customer,Patricia Miller,No
2021-12-25 20:40:29,840,774422562,1181.5919999999999,Summer Sale,Yes,Houston,Cash,New Customer,Patricia Miller,No
2021-06-19 23:35:43,63800854,73730,1126.96,Summer Sale,No,Charlotte,Cash,High-Value Customer,Lisa Garcia,No
2022-06-20 14:32:25,10875752,952545,1819.57,Referral,No,Fort Worth,Cash,Loyal Customer,Daniel Scott,No
2021-02-19 22:38:54,156000211,2518991,1151.1504,Summer Sale,No,Milwaukee,PayPal,New Customer,Michael Wilson,No
2021-04-06 04:18:51,1432,252099,1572.1,Referral,Yes,Louisville,PayPal,New Customer,Kenneth Nelson,No
2021-01-10 07:16:31,4321,6685,1336.0248,Referral,Yes,Dallas,Credit Card,Loyal Customer,Linda Clark,No
2021-05-18 05:17:47,45135,857164598,981.61,Email Promo,Yes,Boston,Credit Card,Regular Customer,Daniel Scott,No
2023-08-04 22:10:50,726822606,52690023,326.889,Referral,Yes,Detroit,PayPal,High-Value Customer,William Taylor,No
2023-06-04 01:21:52,2434417,446221,1129.41,Referral,Yes,Louisville,Credit Card,High-Value Customer,Sandra Adams,No
2022-01-07 04:01:29,960503,4436,445.2084,Email Promo,Yes,Dallas,Credit Card,New Customer,Mary Johnson,No
2022-03-25 00:45:14,8414,70136,12.66,Summer Sale,No,Nashville,PayPal,Regular Customer,Ashley Perez,Yes
2023-08-14 15:45:41,8542,63277,1739.97,Summer Sale,Yes,Los Angeles,Credit Card,New Customer,Donna Brooks,No
2022-10-31 07:14:57,799,8648,446.72,Holiday Campaign,Yes,Los Angeles,Credit Card,Regular Customer,Karen Lewis,No
2023-01-25 12:20:14,39859208,4077078,1311.684,Referral,Yes,Charlotte,PayPal,High-Value Customer,Ashley Perez,No
2022-04-29 21:03:06,13212,804237679,1657.63,Referral,No,New York,PayPal,High-Value Customer,Patricia Miller,No
2023-06-18 19:51:52,807288033,478229,1116.09,Referral,Yes,Boston,Cash,Regular Customer,Thomas Turner,No
2022-06-19 11:42:50,106826372,70142,15.28,Summer Sale,Yes,Austin,Cash,Regular Customer,Margaret Young,Yes
2020-01-18 00:34:10,29242,2092,1912.9319999999998,Email Promo,Yes,Baltimore,PayPal,Regular Customer,Dorothy King,No
2021-10-08 03:10:32,4756374,815728281,708.01,Email Promo,No,Phoenix,Cash,Loyal Customer,Richard White,No
2021-05-19 11:54:21,17429,879472,1366.8,Referral,No,Detroit,Cash,New Customer,Margaret Young,No
2023-09-27 04:36:03,61977,292300902,608.45,Summer Sale,Yes,New York,Credit Card,Loyal Customer,Mark Walker,No
2022-10-25 00:12:54,22582870,6535249,1585.152,Referral,No,Chicago,Credit Card,New Customer,Richard White,No
2020-10-23 09:54:40,7564129,46836320,755.67,Summer Sale,No,Phoenix,Cash,New Customer,Elizabeth Davis,No
2022-04-25 09:48:24,7886,76748347,1306.81,Referral,No,Charlotte,PayPal,Regular Customer,Karen Lewis,No
2023-04-20 19:35:14,94651,910510418,907.09,Summer Sale,No,Seattle,Credit Card,Loyal Customer,Jennifer Jones,No
2022-12-21 07:49:11,50522,33259,1228.608,Summer Sale,Yes,New York,Cash,Loyal Customer,Steven Wright,No
2022-04-02 04:58:39,86725,8885358,823.17,Holiday Campaign,No,Fort Worth,Cash,High-Value Customer,Ashley Perez,No
2021-04-08 01:20:23,189300,7165639,1129.0,Summer Sale,No,Detroit,Credit Card,High-Value Customer,Jessica Jackson,No
2021-02-21 21:13:07,1476,40097,529.884,Summer Sale,No,Louisville,Cash,Regular Customer,Dorothy King,No
2020-01-19 15:09:47,720156063,7508554,642.756,Referral,No,San Francisco,PayPal,Regular Customer,Carol Hall,No
2022-10-17 18:21:00,878813012,11969978,1388.52,Summer Sale,Yes,Los Angeles,Cash,Regular Customer,Donna Brooks,No
2020-02-06 20:44:45,43791,367903,564.576,Email Promo,No,Memphis,Credit Card,New Customer,Paul Rodriguez,No
2023-02-27 15:33:10,20464282,40777,1546.7868,Holiday Campaign,No,Denver,Cash,Regular Customer,Ashley Perez,No
2022-02-07 04:34:17,909053,516277433,471.90599999999995,Summer Sale,Yes,San Diego,Cash,High-Value Customer,Karen Lewis,No
2023-04-03 02:33:50,97329,737147,275.21,Holiday Campaign,Yes,Dallas,Cash,Regular Customer,Edward Torres,No
2023-03-07 19:14:01,43049,987592,1810.65,Holiday Campaign,Yes,Las Vegas,Credit Card,Regular Customer,Elizabeth Davis,No
2023-05-08 13:26:18,909220634,650,63.1,Email Promo,No,Austin,Cash,New Customer,Mark Walker,Yes
2023-08-16 03:26:35,5031,70600625,1604.67,Holiday Campaign,No,Oklahoma City,Cash,Regular Customer,Richard White,No
2021-01-05 19:52:53,9420,459,1695.4379999999999,Email Promo,No,Baltimore,Credit Card,New Customer,Elizabeth Davis,No
2022-10-29 23:35:21,27483394,90013,93.83,Holiday Campaign,No,Fort Worth,Cash,New Customer,Michael Wilson,Yes
2022-06-13 22:16:39,5512,8914,179.93,Summer Sale,Yes,Houston,Cash,High-Value Customer,Karen Lewis,No
2023-03-16 13:57:22,21635277,8955,1908.55,Holiday Campaign,Yes,Denver,Credit Card,Loyal Customer,Thomas Turner,No
2020-10-09 07:59:54,128220,60605,666.78,Summer Sale,No,Memphis,Credit Card,Loyal Customer,Betty Martinez,No
2020-12-20 12:48:23,5004,3482,1467.0936000000002,Summer Sale,No,Los Angeles,PayPal,Regular Customer,George Harris,No
2020-02-12 17:28:49,24180,86779,2051.0928000000004,Email Promo,No,Nashville,PayPal,High-Value Customer,David Hall,No
2022-10-19 08:04:24,6906,655,1552.96,Email Promo,No,Denver,Credit Card,High-Value Customer,Mark Walker,No
2022-12-20 14:11:57,6516061,9751843,680.532,Holiday Campaign,Yes,Memphis,PayPal,Loyal Customer,Donna Brooks,No
2022-05-19 22:25:20,83736,416283232,502.79,Summer Sale,Yes,San Antonio,Cash,Loyal Customer,Lisa Garcia,No
2020-01-16 01:45:15,60406189,605794,1998.7319999999997,Summer Sale,No,Memphis,Cash,New Customer,Brian Mitchell,No
2023-10-02 23:09:28,7340093,6637863,1165.8,Email Promo,Yes,Columbus,PayPal,Loyal Customer,Mark Walker,No
2021-09-07 16:30:55,37694,33715497,1974.61,Summer Sale,No,Milwaukee,Cash,New Customer,Robert Lee,No
2020-12-30 21:14:30,15716,75918,808.212,Referral,No,Louisville,Credit Card,New Customer,Richard White,No
2021-02-25 04:40:35,71813,1006,124.6104,Holiday Campaign,Yes,Dallas,PayPal,Regular Customer,Karen Lewis,No
2021-10-13 00:49:13,27535513,5862,1246.63,Holiday Campaign,No,Charlotte,PayPal,New Customer,William Taylor,No
2023-12-07 06:31:55,95453425,38289999,1911.7319999999997,Holiday Campaign,Yes,Charlotte,PayPal,New Customer,Brian Mitchell,No
2020-02-28 09:32:22,652755,8544886,1424.532,Summer Sale,Yes,Jacksonville,Cash,Loyal Customer,Nancy Moore,No
2022-11-24 14:36:11,96642330,3062,573.672,Summer Sale,Yes,Portland,PayPal,New Customer,Ashley Perez,No
2023-05-31 08:27:02,790594643,8185623,922.716,Referral,Yes,Boston,PayPal,High-Value Customer,Thomas Turner,No
2022-08-24 01:33:37,1345012,3765334,1790.66,Holiday Campaign,Yes,Fort Worth,Credit Card,Regular Customer,James Brown,No
2020-04-13 13:27:09,1291,4699151,272.5,Email Promo,No,Las Vegas,PayPal,Regular Customer,Jessica Jackson,No
2022-12-09 14:55:45,7017,751,1495.404,Email Promo,Yes,Nashville,Credit Card,New Customer,Jennifer Jones,No
2022-06-18 11:39:45,208860,83477229,151.06,Holiday Campaign,Yes,Baltimore,Credit Card,High-Value Customer,Karen Lewis,No
2022-03-14 09:36:19,4686,34844176,1809.4,Email Promo,No,Columbus,Cash,Loyal Customer,Elizabeth Davis,No
2023-04-06 02:36:43,901127,9479,770.85,Summer Sale,Yes,Washington,Cash,New Customer,John Smith,No
2020-05-31 08:42:46,74509635,7655,800.93,Summer Sale,No,San Jose,PayPal,Regular Customer,Ashley Perez,No
2021-10-30 00:43:17,942858,8997,1640.34,Summer Sale,Yes,Columbus,PayPal,New Customer,Brian Mitchell,No
2022-01-07 04:58:01,22808,919549,492.42,Referral,Yes,Milwaukee,Cash,Loyal Customer,Ashley Perez,No
2022-06-24 13:01:56,29845,60586695,503.81,Email Promo,Yes,Seattle,Cash,Regular Customer,James Brown,No
2021-10-14 04:43:17,21566,568426,1563.4,Summer Sale,No,Jacksonville,Cash,High-Value Customer,Carol Hall,No
2021-08-08 10:17:15,362342,635520,1728.783,Email Promo,Yes,San Jose,PayPal,Loyal Customer,Robert Lee,No
2020-06-22 09:45:45,7418593,9636934,1003.527,Referral,No,San Antonio,Credit Card,Loyal Customer,Sandra Adams,No
2022-04-22 15:43:12,341199097,185593,910.12,Holiday Campaign,Yes,Memphis,PayPal,High-Value Customer,Mark Walker,No
2022-03-26 17:31:41,52194,6059504,1301.58,Summer Sale,Yes,Portland,Cash,High-Value Customer,Margaret Young,No
2021-07-31 10:36:16,716,69159,186.89,Email Promo,Yes,Denver,PayPal,High-Value Customer,Dorothy King,No
2020-08-19 11:00:18,30627,90506,138.46,Summer Sale,No,Austin,Credit Card,Regular Customer,Elizabeth Davis,No
2023-01-30 00:23:46,507085,1632788,1542.636,Summer Sale,Yes,Boston,Credit Card,Loyal Customer,Richard White,No
2021-08-23 19:38:12,886332,782877411,1692.55,Summer Sale,Yes,San Antonio,Cash,Loyal Customer,Elizabeth Davis,No
2021-09-04 06:27:05,51670,28009,1703.45,Email Promo,Yes,Indianapolis,Cash,Regular Customer,Richard White,No
2022-04-21 05:34:02,845310333,618235860,1627.85,Summer Sale,No,New York,Credit Card,New Customer,Paul Rodriguez,No
2022-07-16 15:58:34,240193045,518858,111.31,Referral,No,Chicago,Cash,Loyal Customer,Jennifer Jones,No
2020-03-14 16:36:13,3533896,1407260,604.81,Email Promo,Yes,Nashville,PayPal,Regular Customer,John Smith,No
2020-10-24 07:41:53,37676,746344008,1802.11,Holiday Campaign,Yes,Philadelphia,Credit Card,Regular Customer,Mary Johnson,No
2022-08-25 05:46:53,644,1429,392.28,Email Promo,Yes,New York,Credit Card,High-Value Customer,Betty Martinez,No
2023-03-07 02:53:21,241277516,103167,980.73,Holiday Campaign,No,Columbus,Credit Card,Loyal Customer,Thomas Turner,No
2022-12-28 04:12:15,278798781,48165708,1839.24,Summer Sale,No,San Antonio,Credit Card,Regular Customer,George Harris,No
2020-02-26 04:10:17,251326990,15782,1059.0912,Holiday Campaign,Yes,Dallas,Credit Card,Regular Customer,Karen Lewis,No
2020-03-21 12:44:30,9645354,26238,436.69,Holiday Campaign,No,Seattle,Cash,New Customer,Mark Walker,No
2020-03-11 23:07:13,238,401,1845.66,Summer Sale,No,Fort Worth,PayPal,Regular Customer,Robert Lee,No
2022-02-09 14:23:04,10673538,6925,151.83599999999998,Holiday Campaign,No,Columbus,PayPal,New Customer,Carol Hall,No
2023-04-14 18:28:29,7999549,32134393,35.928000000000004,Email Promo,Yes,Louisville,Cash,Loyal Customer,Joseph Martin,Yes
2023-02-14 22:11:07,676313682,367862,691.32,Email Promo,Yes,Washington,Cash,Loyal Customer,Robert Lee,No
2021-03-05 17:00:55,26109617,56680,1452.15,Email Promo,Yes,Fort Worth,PayPal,Regular Customer,Edward Torres,No
2021-06-11 07:09:38,95036728,209706,678.519,Holiday Campaign,No,Milwaukee,Cash,Regular Customer,Nancy Moore,No
2022-05-17 06:42:01,579413570,548883,1991.0,Summer Sale,Yes,Houston,Cash,High-Value Customer,Charles Anderson,No
2022-07-03 13:18:45,445142808,520809503,600.08,Referral,No,Oklahoma City,PayPal,New Customer,James Brown,No
2020-06-10 15:11:17,98748,23770,277.57,Referral,Yes,Austin,Credit Card,High-Value Customer,Jessica Jackson,No
2020-03-31 03:34:19,787369316,13547,1189.15,Referral,Yes,Chicago,Credit Card,New Customer,Linda Clark,No
2020-04-15 17:50:52,6459312,1486123,1378.14,Summer Sale,No,Phoenix,Cash,Regular Customer,Mark Walker,No
2021-12-14 00:57:08,78271,25956,884.304,Email Promo,No,Charlotte,PayPal,New Customer,Betty Martinez,No
2023-09-05 12:49:23,92396,2511,193.13,Referral,Yes,Detroit,Credit Card,Loyal Customer,Kenneth Nelson,No
2023-06-24 03:43:17,97904569,993573832,1527.54,Summer Sale,No,Denver,Cash,High-Value Customer,Jennifer Jones,No
2022-10-29 08:49:18,94377,584329846,1510.75,Email Promo,Yes,Houston,Cash,High-Value Customer,Brian Mitchell,No
2021-12-23 22:45:02,891745,9043,2293.404,Email Promo,Yes,Chicago,PayPal,New Customer,Charles Anderson,No
2022-01-24 14:17:13,8512328,36331009,1009.968,Summer Sale,Yes,Dallas,Cash,Regular Customer,Dorothy King,No
2021-10-18 02:16:42,84767,202306724,592.35,Summer Sale,Yes,Oklahoma City,PayPal,Loyal Customer,Carol Hall,No
2023-02-22 08:47:35,934447633,4123,1348.8239999999998,Referral,No,Houston,Cash,New Customer,Jessica Jackson,No
2021-11-23 23:57:21,7381653,78640918,2386.692,Referral,No,Nashville,PayPal,Loyal Customer,Sandra Adams,No
2020-09-26 06:48:59,548688994,207983269,301.9,Holiday Campaign,Yes,Memphis,Cash,Regular Customer,Jennifer Jones,No
2020-10-30 23:27:49,272048016,391288,1654.38,Holiday Campaign,Yes,Indianapolis,Cash,High-Value Customer,Joseph Martin,No
2023-06-11 15:34:45,136406,540908801,96.921,Holiday Campaign,Yes,Charlotte,Credit Card,Regular Customer,Joseph Martin,Yes
2021-02-04 15:48:27,78948529,7908965,2365.068,Summer Sale,Yes,Milwaukee,Credit Card,High-Value Customer,Thomas Turner,No
2023-05-10 09:08:03,497,7538226,103.158,Email Promo,Yes,Detroit,PayPal,Regular Customer,John Smith,No
2023-04-03 09:42:04,486623441,2691359,1791.03,Holiday Campaign,No,Dallas,Credit Card,High-Value Customer,Elizabeth Davis,No
2023-07-22 17:35:14,420618224,65239177,1810.08,Summer Sale,Yes,Memphis,Credit Card,High-Value Customer,John Smith,No
2021-04-07 16:40:56,9437794,99484,1139.08,Holiday Campaign,Yes,Seattle,Credit Card,New Customer,Joseph Martin,No
2022-11-03 01:48:54,481675067,39333478,1765.524,Summer Sale,No,New York,PayPal,Regular Customer,Linda Clark,No
2022-02-23 18:57:08,59289266,743262085,1295.064,Summer Sale,Yes,Columbus,Cash,Regular Customer,David Hall,No
2021-07-15 06:21:53,85696613,8764,936.79,Holiday Campaign,No,Philadelphia,PayPal,New Customer,Margaret Young,No
2020-09-10 13:10:00,3887,91330823,400.44,Summer Sale,No,Houston,Credit Card,High-Value Customer,David Hall,No
2023-02-28 19:02:50,85912543,7658,1557.6119999999999,Summer Sale,No,Dallas,PayPal,New Customer,Daniel Scott,No
2020-05-23 04:18:06,50862167,578242,143.69,Email Promo,Yes,Columbus,Credit Card,High-Value Customer,Linda Clark,No
2022-06-11 22:44:01,1675558,9231,475.82,Summer Sale,No,Fort Worth,Credit Card,Loyal Customer,Charles Anderson,No
2021-07-15 08:12:49,21228961,417638718,1936.7,Summer Sale,Yes,San Antonio,Credit Card,New Customer,Patricia Miller,No
2021-04-18 06:18:10,8114371,204936,418.73,Email Promo,No,Denver,PayPal,Regular Customer,Mary Johnson,No
2020-04-12 19:43:07,70553831,64881630,879.768,Holiday Campaign,Yes,Fort Worth,PayPal,Loyal Customer,Margaret Young,No
2023-09-04 11:10:26,11928272,6990520,320.87,Referral,No,Houston,Credit Card,High-Value Customer,Joseph Martin,No
2020-08-23 21:30:49,5053819,3533,1394.58,Referral,Yes,New York,Credit Card,High-Value Customer,Michael Wilson,No
2020-08-19 18:39:31,91967,810205,82.0,Summer Sale,No,New York,Credit Card,New Customer,Thomas Turner,Yes
2021-03-04 15:41:37,53215,57819831,1220.33,Email Promo,No,San Diego,PayPal,New Customer,Donna Brooks,No
2023-06-09 05:37:20,725,804003719,28.14,Summer Sale,Yes,Nashville,Cash,Regular Customer,George Harris,Yes
2022-06-08 21:17:41,951366,48851,620.028,Email Promo,Yes,San Jose,Cash,New Customer,Carol Hall,No
2023-11-08 00:05:00,246704,423766,1115.196,Summer Sale,No,Dallas,PayPal,Loyal Customer,Dorothy King,No
2020-06-06 14:38:28,6544264,952099,1540.96,Summer Sale,No,Houston,Cash,New Customer,James Brown,No
2023-09-24 16:40:26,797465,161513,1437.11,Summer Sale,Yes,Portland,Cash,Regular Customer,Elizabeth Davis,No
2021-02-12 04:19:47,798,8267051,376.248,Email Promo,Yes,Washington,Credit Card,Loyal Customer,Lisa Garcia,No
2023-08-11 16:32:02,65185493,416215664,111.65,Referral,No,San Diego,Credit Card,High-Value Customer,Jennifer Jones,No
2021-07-13 19:48:06,9796,6409,1685.03,Email Promo,No,San Antonio,Cash,Regular Customer,William Taylor,No
2021-08-25 18:01:16,332010,70508,732.22,Email Promo,Yes,Detroit,Credit Card,Loyal Customer,Karen Lewis,No
2021-07-15 21:26:50,7302,92005363,1334.41,Email Promo,Yes,San Francisco,Credit Card,Loyal Customer,Margaret Young,No
2020-11-13 06:44:23,129444256,6634,410.19599999999997,Email Promo,No,Milwaukee,PayPal,Regular Customer,Robert Lee,No
2022-01-22 21:44:47,9427,9598,1781.8319999999999,Email Promo,Yes,Chicago,Credit Card,New Customer,Mark Walker,No
2021-08-23 20:05:06,49301376,389561475,378.56,Summer Sale,Yes,Boston,Cash,Regular Customer,Linda Clark,No
2023-11-07 21:24:19,216465,141958243,544.56,Summer Sale,No,Fort Worth,PayPal,Regular Customer,Susan Harris,No
2021-07-18 19:09:45,825,9262,1271.871,Holiday Campaign,No,Detroit,PayPal,Regular Customer,Richard White,No
2021-08-20 01:42:40,54860530,57791682,1770.91,Summer Sale,Yes,San Jose,Credit Card,Regular Customer,Steven Wright,No
2020-12-17 16:14:02,74654080,846163045,1053.0,Summer Sale,No,Philadelphia,PayPal,Regular Customer,Elizabeth Davis,No
2020-09-22 04:23:08,699,7123076,1529.75,Holiday Campaign,Yes,Austin,PayPal,New Customer,Susan Harris,No
2021-08-17 11:00:07,306390,65727,1504.65,Summer Sale,Yes,Dallas,PayPal,Regular Customer,James Brown,No
2022-01-05 01:38:21,7697,96348340,521.9879999999999,Holiday Campaign,Yes,Los Angeles,Credit Card,High-Value Customer,Margaret Young,No
2020-05-05 16:56:23,446345,293664354,624.97,Holiday Campaign,No,Oklahoma City,Credit Card,High-Value Customer,Karen Lewis,No
2022-01-19 19:46:08,149323245,672267257,905.9159999999999,Holiday Campaign,No,New York,Credit Card,Regular Customer,Carol Hall,No
2023-03-11 20:09:50,2400121,61113,1343.43,Referral,Yes,Detroit,PayPal,High-Value Customer,Brian Mitchell,No
2023-12-13 12:20:15,7883,39194934,2007.0959999999998,Email Promo,No,Los Angeles,PayPal,Loyal Customer,Steven Wright,No
2021-12-02 14:18:00,30861,92131755,915.0479999999999,Email Promo,Yes,Phoenix,PayPal,Regular Customer,Robert Lee,No
2020-12-24 16:44:11,3326,649160,966.8879999999999,Summer Sale,No,Philadelphia,Credit Card,High-Value Customer,Linda Clark,No
2023-09-05 15:47:55,60703493,6461,1095.52,Email Promo,No,New York,Cash,Regular Customer,Margaret Young,No
2021-07-25 23:31:23,8012,62485,979.47,Referral,No,Las Vegas,PayPal,New Customer,Thomas Turner,No
2022-07-12 07:42:32,8016,58914,1101.573,Holiday Campaign,Yes,Nashville,Cash,Regular Customer,Linda Clark,No
2022-08-03 13:32:04,182430,6871782,280.37,Summer Sale,No,Seattle,Credit Card,Regular Customer,John Smith,No
2021-05-03 14:52:47,65902,535323,77.98,Holiday Campaign,Yes,Las Vegas,Cash,High-Value Customer,Susan Harris,Yes
2020-02-08 07:07:00,547921911,789154338,856.356,Holiday Campaign,No,Columbus,Cash,Regular Customer,John Smith,No
2023-12-24 11:18:25,3220891,6373748,719.448,Referral,No,Portland,PayPal,High-Value Customer,Nancy Moore,No
2023-02-20 12:01:20,535002,91887,2336.196,Holiday Campaign,Yes,Fort Worth,Credit Card,New Customer,Richard White,No
2021-11-11 00:46:19,4163668,788094,2391.252,Holiday Campaign,Yes,Louisville,PayPal,Regular Customer,Margaret Young,No
2022-01-18 09:16:50,64570,606389779,1017.408,Summer Sale,No,Columbus,Credit Card,New Customer,Linda Clark,No
2020-12-04 07:40:11,66103614,133419,1422.516,Holiday Campaign,No,Columbus,PayPal,New Customer,Brian Mitchell,No
2021-05-29 04:30:11,6552,191773,1334.98,Holiday Campaign,No,Detroit,Credit Card,New Customer,Carol Hall,No
2022-08-26 03:37:01,962498,5890007,346.68,Referral,Yes,San Antonio,Cash,New Customer,Steven Wright,No
2022-01-14 01:22:57,2759980,81035289,210.29999999999998,Summer Sale,No,Denver,PayPal,High-Value Customer,Richard White,No
2020-06-21 14:01:13,694090962,8160,1307.4750000000001,Email Promo,No,Austin,PayPal,Loyal Customer,Dorothy King,No
2023-04-26 20:47:01,7520534,9624634,1980.71,Holiday Campaign,Yes,San Jose,PayPal,Loyal Customer,Richard White,No
2022-03-31 00:04:59,716273252,496842376,589.81,Summer Sale,No,Denver,Credit Card,New Customer,Donna Brooks,No
2021-09-08 12:04:27,2003203,256771464,1242.35,Summer Sale,No,San Francisco,Credit Card,High-Value Customer,Jennifer Jones,No
2023-09-07 10:29:11,6005,35432878,1185.336,Summer Sale,No,San Jose,PayPal,High-Value Customer,Jessica Jackson,No
2023-02-15 13:19:43,12567334,5613,1562.1599999999999,Summer Sale,No,Nashville,PayPal,Regular Customer,Lisa Garcia,No
2021-09-12 17:10:03,396,76616,1636.23,Summer Sale,Yes,Las Vegas,PayPal,Loyal Customer,Sandra Adams,No
2023-12-06 06:40:04,866807,12665,426.49199999999996,Summer Sale,No,San Antonio,Cash,New Customer,George Harris,No
2022-07-07 17:14:25,10831874,6612,1243.94,Referral,No,Baltimore,Cash,High-Value Customer,Steven Wright,No
2020-09-29 10:54:42,178931,979890560,1905.56,Summer Sale,Yes,Nashville,Credit Card,Regular Customer,Margaret Young,No
2022-09-14 14:14:24,3554720,548,825.81,Holiday Campaign,No,Fort Worth,PayPal,New Customer,Margaret Young,No
2020-07-23 03:28:24,735581,59070,757.78,Referral,No,New York,PayPal,New Customer,James Brown,No
2021-07-13 03:36:16,7990370,832787,1910.17,Referral,No,Memphis,Credit Card,High-Value Customer,Paul Rodriguez,No
